"user_id","gender","first","last","electronics","nonelectronics","home","sports","clothes","health","books","digital","toys","subscribe","city"
18472,"F",61,19,101,311,2,2,1,1,1,1,1,"no","London"
14651,"F",53,25,133,50,1,1,3,0,1,3,2,"no","Birmingham"
13505,"F",11,5,26,45,1,0,0,1,0,0,0,"no","London"
15402,"F",15,11,25,126,1,0,1,0,0,0,0,"no","Bristol"
19826,"F",9,9,15,150,0,0,0,1,0,0,0,"no","Liverpool"
15592,"F",49,15,92,291,1,2,2,0,0,2,1,"no","Liverpool"
11057,"M",9,9,15,50,0,0,0,1,0,0,0,"no","London"
12087,"F",9,5,25,262,0,1,1,0,0,0,0,"no","London"
17180,"F",15,15,15,115,0,0,0,1,0,0,0,"no","London"
11518,"M",23,15,29,298,0,0,0,1,0,0,1,"no","Liverpool"
15289,"F",35,29,25,167,0,0,2,0,0,0,0,"no","London"
16550,"M",61,11,141,226,2,0,5,2,0,0,3,"no","London"
17887,"M",21,5,77,53,0,0,4,0,0,1,1,"no","Bristol"
18018,"F",17,15,29,203,0,0,0,0,0,1,1,"no","Glasgow"
10645,"M",35,11,82,23,3,0,1,0,0,1,2,"no","Bristol"
11369,"F",17,17,15,70,1,0,0,0,0,0,0,"no","London"
14635,"F",15,7,24,43,0,2,0,0,0,0,0,"no","London"
11226,"M",21,5,44,309,1,1,1,1,0,0,0,"no","Birmingham"
19594,"F",49,15,109,94,3,2,2,0,1,0,2,"no","Glasgow"
14937,"M",35,17,52,216,0,0,1,3,0,0,0,"no","London"
14338,"M",29,23,25,145,0,0,2,0,0,0,0,"no","London"
12570,"F",9,9,15,21,0,0,0,0,1,0,0,"no","London"
17376,"M",17,9,26,5,0,1,0,1,0,0,0,"no","London"
19408,"F",33,31,29,172,1,0,0,0,0,0,1,"no","Birmingham"
13935,"F",13,11,28,282,1,0,0,0,0,1,0,"no","Liverpool"
19103,"M",29,13,64,285,0,0,2,1,0,0,2,"no","London"
12162,"M",9,3,24,254,1,1,0,0,0,0,0,"no","Birmingham"
17333,"F",7,1,29,204,0,0,1,0,0,0,1,"no","London"
16027,"F",19,11,29,209,1,0,0,0,0,0,1,"no","London"
15105,"F",29,25,26,30,1,0,0,1,0,0,0,"no","sheffield"
17606,"M",13,13,15,77,0,0,0,0,0,1,0,"no","Birmingham"
17728,"F",7,7,15,23,0,0,1,0,0,0,0,"no","London"
19827,"F",3,3,15,68,0,0,0,1,0,0,0,"no","sheffield"
18596,"M",27,15,53,163,1,1,1,2,0,0,0,"no","Bristol"
14267,"F",15,7,26,210,0,0,1,1,0,0,0,"no","London"
10560,"F",25,11,40,259,0,0,0,1,0,0,2,"no","Glasgow"
19902,"M",3,3,15,48,0,0,0,1,0,0,0,"no","Glasgow"
19035,"F",15,15,15,289,0,0,1,0,0,0,0,"no","London"
16254,"F",37,11,68,119,3,1,0,0,0,0,2,"no","Glasgow"
14097,"F",13,13,15,95,0,0,0,0,1,0,0,"no","Bristol"
10279,"F",21,15,26,22,0,0,0,2,0,0,0,"no","London"
15452,"F",17,17,15,188,0,0,0,0,0,1,0,"no","Birmingham"
10631,"F",1,1,15,221,0,0,0,0,1,0,0,"no","London"
18852,"F",31,9,82,143,1,1,0,1,1,2,1,"no","Glasgow"
19955,"F",39,11,93,181,3,0,0,1,2,1,1,"no","London"
14257,"F",13,13,15,183,0,0,0,1,0,0,0,"no","Birmingham"
15932,"F",43,15,98,170,5,0,3,0,0,0,1,"no","Birmingham"
16819,"F",9,9,15,231,1,0,0,0,0,0,0,"no","London"
10875,"M",31,3,89,162,2,0,3,1,0,1,1,"no","Birmingham"
10446,"M",23,15,27,84,0,0,1,0,1,0,0,"no","London"
19749,"F",25,1,75,249,0,0,3,0,0,2,1,"no","Birmingham"
12314,"F",61,9,125,176,1,1,4,1,2,0,2,"no","sheffield"
16147,"F",17,17,15,175,0,0,1,0,0,0,0,"no","London"
17708,"M",79,13,127,324,1,2,5,0,0,1,2,"no","Manchester"
18308,"F",15,7,32,110,1,1,0,1,0,0,0,"no","Glasgow"
10213,"F",21,7,38,64,0,0,2,0,0,1,0,"no","London"
18044,"M",17,13,29,295,0,0,0,0,1,0,1,"no","London"
17882,"F",33,13,60,143,1,0,1,0,0,2,1,"no","Manchester"
12037,"F",17,11,29,218,0,0,0,1,0,0,1,"no","sheffield"
13167,"F",3,3,15,212,0,1,0,0,0,0,0,"no","Glasgow"
15699,"F",9,5,29,185,0,0,0,1,0,0,1,"no","London"
10469,"F",43,13,81,177,0,2,3,0,0,0,2,"no","Liverpool"
13155,"F",63,9,129,295,0,5,2,1,0,1,2,"no","London"
13201,"F",31,13,37,124,0,0,2,0,1,0,0,"no","sheffield"
18617,"F",9,9,15,209,0,0,0,0,0,0,1,"no","London"
19038,"F",7,1,27,251,0,0,1,0,1,0,0,"no","Birmingham"
16237,"M",33,9,53,88,1,1,2,1,0,0,0,"no","Glasgow"
12693,"F",21,11,46,95,0,2,1,0,1,0,0,"no","London"
14056,"F",37,29,28,60,0,1,0,0,0,1,0,"no","Birmingham"
19056,"F",31,29,26,143,0,0,0,2,0,0,0,"no","Birmingham"
16225,"F",35,31,25,191,1,0,1,0,0,0,0,"no","London"
14193,"M",5,1,25,300,1,0,1,0,0,0,0,"no","Manchester"
16665,"F",15,15,15,275,1,0,0,0,0,0,0,"no","Bristol"
13344,"M",41,13,123,268,5,0,3,1,0,0,2,"no","Glasgow"
19871,"F",43,27,50,90,0,0,1,0,1,1,1,"no","London"
13825,"F",11,11,15,13,1,0,0,0,0,0,0,"no","Birmingham"
12442,"F",35,5,106,288,1,0,3,1,3,1,0,"no","London"
11775,"M",17,11,25,95,1,0,1,0,0,0,0,"no","London"
15339,"M",15,15,15,41,0,0,0,1,0,0,0,"no","sheffield"
11827,"F",27,17,51,112,0,0,1,0,2,0,1,"no","sheffield"
13346,"M",15,11,25,147,0,1,1,0,0,0,0,"no","London"
11898,"F",13,7,29,19,1,0,0,0,0,0,1,"no","London"
10399,"F",19,19,15,154,0,0,1,0,0,0,0,"no","Glasgow"
13440,"F",11,11,15,61,0,0,1,0,0,0,0,"no","London"
15504,"F",27,27,15,89,0,0,0,1,0,0,0,"no","London"
19016,"F",13,13,15,196,0,0,0,0,0,0,1,"no","Glasgow"
15838,"F",9,9,15,59,0,1,0,0,0,0,0,"no","Birmingham"
13942,"M",15,9,29,154,1,0,0,0,0,0,1,"no","London"
12577,"F",5,3,28,17,1,0,0,0,0,1,0,"no","Glasgow"
13499,"M",41,15,101,236,1,2,2,2,0,1,1,"no","Birmingham"
15539,"M",21,11,33,298,1,0,2,0,0,0,0,"no","sheffield"
14187,"F",39,7,79,250,1,1,2,1,1,0,1,"no","sheffield"
13694,"F",11,11,15,23,1,0,0,0,0,0,0,"no","Birmingham"
16777,"F",3,3,15,66,0,1,0,0,0,0,0,"no","Birmingham"
15494,"F",7,5,29,103,0,0,1,0,0,0,1,"no","London"
12237,"F",33,33,15,102,0,0,0,0,0,1,0,"no","Liverpool"
13170,"M",15,15,15,157,0,0,0,1,0,0,0,"no","Manchester"
14318,"F",29,29,15,145,0,0,0,0,0,0,1,"no","London"
19228,"F",29,29,15,64,1,0,0,0,0,0,0,"no","Birmingham"
17781,"F",31,25,27,118,0,0,1,0,1,0,0,"no","Birmingham"
17248,"M",33,9,128,256,1,2,1,0,3,3,1,"no","Birmingham"
16743,"F",3,3,15,145,0,0,1,0,0,0,0,"no","London"
11236,"F",11,11,15,103,0,0,0,0,0,1,0,"no","Glasgow"
12888,"F",13,13,15,109,0,0,1,0,0,0,0,"no","London"
18728,"F",7,7,15,225,0,0,0,1,0,0,0,"no","Glasgow"
14158,"F",17,11,29,273,0,0,0,0,0,0,2,"no","Birmingham"
15891,"F",7,1,29,147,0,1,0,0,0,0,1,"no","Glasgow"
18311,"F",9,9,15,278,0,0,0,0,0,1,0,"no","Manchester"
17733,"F",7,1,25,133,0,1,1,0,0,0,0,"no","sheffield"
14394,"F",43,15,118,283,3,1,5,1,0,0,1,"no","London"
15614,"M",11,11,15,130,0,0,0,1,0,0,0,"no","London"
11763,"M",9,9,15,90,0,0,0,0,1,0,0,"no","London"
19292,"M",41,11,102,274,1,1,3,1,1,1,1,"no","London"
17043,"F",9,1,28,290,0,0,1,0,0,1,0,"no","Glasgow"
13107,"F",1,1,15,19,0,0,0,1,0,0,0,"no","Birmingham"
18381,"F",19,13,26,180,1,0,0,1,0,0,0,"no","London"
16671,"M",57,9,142,63,3,0,2,3,0,0,4,"no","London"
16916,"M",27,9,48,223,1,1,0,1,0,0,1,"no","Glasgow"
10070,"F",5,5,15,246,1,0,0,0,0,0,0,"no","Birmingham"
17705,"M",57,27,56,109,1,0,1,2,1,0,0,"no","Glasgow"
14606,"F",1,1,15,188,0,0,1,0,0,0,0,"no","London"
14046,"M",29,15,57,109,1,1,1,1,1,0,0,"no","London"
18654,"F",25,19,27,270,1,0,0,0,1,0,0,"no","Bristol"
10379,"F",21,15,27,87,0,0,1,0,1,0,0,"no","London"
17399,"M",17,17,15,220,0,0,0,0,1,0,0,"no","Birmingham"
19451,"F",7,7,15,8,0,0,1,0,0,0,0,"no","Birmingham"
16898,"F",13,13,15,104,0,0,1,0,0,0,0,"no","sheffield"
10506,"F",13,13,15,220,0,0,1,0,0,0,0,"no","sheffield"
19445,"F",21,11,38,245,0,0,1,0,1,1,0,"no","Glasgow"
14304,"F",7,1,29,226,1,0,0,0,0,0,1,"no","London"
15735,"F",23,9,33,275,1,0,2,0,0,0,0,"no","Liverpool"
14708,"F",7,1,27,80,0,0,0,0,2,0,0,"no","London"
17221,"M",41,13,71,223,2,1,0,1,0,0,2,"no","London"
16634,"F",65,31,70,218,0,1,3,0,0,2,0,"no","Glasgow"
12517,"M",69,21,120,148,2,0,4,2,2,1,0,"no","Glasgow"
17894,"F",13,13,15,111,0,0,0,1,0,0,0,"no","Birmingham"
17325,"M",7,7,15,36,0,0,0,0,0,0,1,"no","London"
16375,"F",13,13,15,232,1,0,0,0,0,0,0,"no","London"
14989,"F",3,3,15,76,1,0,0,0,0,0,0,"no","London"
13781,"F",9,9,15,84,0,0,0,0,1,0,0,"no","Birmingham"
16073,"F",13,13,15,281,0,0,0,1,0,0,0,"no","Glasgow"
14022,"M",1,1,15,31,1,0,0,0,0,0,0,"no","Birmingham"
19092,"F",49,13,94,281,1,2,0,2,0,2,1,"no","Glasgow"
19361,"M",27,27,15,220,0,0,0,1,0,0,0,"no","London"
17901,"F",43,19,62,295,0,1,1,0,0,0,3,"no","London"
19851,"F",13,13,15,197,0,1,0,0,0,0,0,"no","London"
19083,"F",9,9,15,127,0,0,0,0,0,0,1,"no","London"
18565,"M",53,9,131,242,4,0,4,2,1,1,0,"no","London"
13756,"F",13,13,15,144,0,0,1,0,0,0,0,"no","Glasgow"
18128,"F",3,3,15,275,0,0,0,1,0,0,0,"no","London"
11167,"M",21,9,65,97,1,1,3,0,0,1,0,"no","London"
18735,"M",35,31,29,178,0,0,1,0,0,0,1,"no","London"
16186,"F",21,13,27,300,0,1,0,0,1,0,0,"no","London"
13630,"F",5,5,15,0,0,0,0,0,0,1,0,"no","Birmingham"
10888,"F",15,13,29,117,1,0,0,0,0,0,1,"no","sheffield"
16219,"M",45,3,112,47,3,1,1,2,0,2,1,"no","Glasgow"
19659,"F",13,13,15,250,1,0,0,0,0,0,0,"no","London"
12095,"M",25,25,15,242,0,0,0,0,0,1,0,"no","Birmingham"
17286,"F",15,15,15,277,0,0,1,0,0,0,0,"no","Birmingham"
15750,"F",33,15,84,319,3,1,1,2,1,0,0,"no","London"
16144,"M",45,19,127,114,0,0,4,1,1,2,2,"no","Manchester"
11439,"M",51,27,130,177,4,0,2,1,1,1,2,"no","London"
10288,"M",57,35,111,201,2,2,2,1,1,1,1,"no","London"
14960,"M",19,11,25,192,0,1,1,0,0,0,0,"no","Glasgow"
16192,"F",11,11,15,233,0,0,0,0,1,0,0,"no","London"
18915,"M",43,11,138,153,1,1,3,2,2,2,1,"no","Bristol"
15014,"F",7,7,15,183,0,0,0,0,0,1,0,"no","Manchester"
11014,"F",61,29,82,42,1,1,0,1,1,2,1,"no","London"
10359,"M",31,9,76,267,3,1,0,1,1,1,0,"no","Glasgow"
10807,"F",7,7,15,144,0,0,1,0,0,0,0,"no","London"
16142,"F",15,15,15,49,1,0,0,0,0,0,0,"no","Birmingham"
15647,"F",35,9,55,258,3,0,1,0,0,0,1,"no","London"
19207,"F",11,11,15,36,0,0,0,0,0,0,1,"no","Birmingham"
15049,"F",11,11,15,202,1,0,0,0,0,0,0,"no","London"
16520,"F",47,15,92,272,2,0,2,2,0,1,1,"no","Glasgow"
14918,"F",35,31,26,46,0,0,1,1,0,0,0,"no","London"
15762,"M",19,19,15,191,1,0,0,0,0,0,0,"no","Manchester"
12108,"M",17,13,28,254,0,0,0,1,0,1,0,"no","London"
15251,"F",53,13,95,47,2,1,1,0,1,1,2,"no","Birmingham"
14567,"F",25,1,107,186,0,1,2,2,0,1,3,"no","sheffield"
12905,"F",33,11,77,222,3,0,1,2,0,0,1,"no","sheffield"
18830,"F",15,13,29,11,0,0,0,0,0,1,1,"no","Glasgow"
13657,"F",39,33,26,59,1,0,0,1,0,0,0,"no","London"
11460,"F",19,13,26,103,1,0,0,1,0,0,0,"no","London"
11158,"F",17,9,26,171,0,0,1,1,0,0,0,"no","Birmingham"
19424,"M",9,7,24,276,0,2,0,0,0,0,0,"no","London"
17752,"F",15,9,27,189,0,0,1,0,1,0,0,"no","London"
16829,"F",7,7,15,30,1,0,0,0,0,0,0,"no","London"
14645,"M",17,11,27,182,0,0,0,1,1,0,0,"no","Glasgow"
18817,"F",15,9,28,70,1,0,0,0,0,1,0,"no","London"
11277,"F",27,11,37,164,0,1,0,0,0,1,1,"no","London"
12424,"M",9,9,15,246,0,0,0,0,0,0,1,"no","London"
10579,"M",13,9,26,204,1,0,0,1,0,0,0,"no","London"
14500,"F",9,5,25,81,1,0,1,0,0,0,0,"no","London"
19195,"F",29,21,29,247,0,0,0,0,1,0,1,"no","Birmingham"
11853,"F",7,3,29,273,0,1,0,0,0,0,1,"no","Birmingham"
16327,"F",9,9,15,225,0,0,0,0,0,1,0,"no","London"
18770,"F",25,25,15,139,1,0,0,0,0,0,0,"no","Birmingham"
13259,"F",11,11,15,116,1,0,0,0,0,0,0,"no","London"
17589,"M",61,11,138,263,0,1,4,0,1,3,2,"no","Glasgow"
10843,"F",17,17,15,58,1,0,0,0,0,0,0,"no","London"
14038,"F",7,7,15,243,0,0,0,0,0,1,0,"no","London"
16615,"F",25,11,48,216,0,2,1,0,0,0,1,"no","Birmingham"
14869,"M",23,3,43,175,2,1,0,1,0,0,0,"no","London"
13888,"F",15,15,15,98,0,1,0,0,0,0,0,"no","Glasgow"
19313,"F",9,1,26,275,0,0,1,1,0,0,0,"no","Birmingham"
11564,"F",9,9,15,105,1,0,0,0,0,0,0,"no","Glasgow"
16423,"M",11,7,28,273,0,0,1,0,0,1,0,"no","Glasgow"
12035,"F",29,23,28,255,0,0,1,0,0,1,0,"no","Birmingham"
16499,"F",7,7,15,72,1,0,0,0,0,0,0,"no","Manchester"
17419,"F",11,11,15,193,1,0,0,0,0,0,0,"no","London"
16284,"M",9,9,15,125,0,0,0,1,0,0,0,"no","Manchester"
19420,"F",21,7,36,179,1,0,1,1,0,0,0,"no","London"
17033,"M",43,11,115,310,4,0,2,2,0,1,1,"no","Glasgow"
16800,"M",21,15,26,262,0,0,1,1,0,0,0,"no","Birmingham"
12759,"F",15,15,15,231,0,0,0,0,1,0,0,"no","London"
19368,"M",47,11,82,79,1,1,1,0,1,0,3,"no","London"
13302,"F",33,15,88,54,0,1,1,0,1,0,4,"no","Birmingham"
18736,"M",21,7,48,199,0,1,2,0,0,0,1,"no","Liverpool"
10371,"F",9,7,27,193,0,0,1,0,1,0,0,"no","London"
13610,"F",33,11,79,248,4,0,2,0,0,1,0,"no","London"
11349,"F",13,9,26,100,0,0,1,1,0,0,0,"no","London"
17466,"F",21,15,29,38,0,0,1,0,0,0,1,"no","London"
18401,"M",51,19,70,54,2,1,1,0,0,0,2,"no","Birmingham"
14704,"M",25,21,29,6,0,0,1,0,0,0,1,"no","Glasgow"
16668,"F",9,7,24,59,1,1,0,0,0,0,0,"no","Birmingham"
10132,"M",37,13,56,33,1,0,1,2,1,0,0,"no","sheffield"
14944,"M",37,5,127,322,0,1,5,3,1,1,0,"no","Glasgow"
10126,"F",21,21,15,66,0,0,1,0,0,0,0,"no","London"
10919,"F",13,13,15,274,0,0,0,1,0,0,0,"no","London"
19372,"M",23,17,29,13,0,0,0,1,0,0,1,"no","London"
16565,"F",5,5,15,90,0,0,0,0,0,0,1,"no","Manchester"
11643,"F",9,9,15,199,0,1,0,0,0,0,0,"no","Glasgow"
10141,"M",27,19,25,264,0,1,1,0,0,0,0,"no","Manchester"
11524,"F",41,1,97,272,2,0,2,3,2,0,0,"no","London"
18523,"F",11,9,25,111,0,0,2,0,0,0,0,"no","London"
15441,"F",9,1,23,223,2,0,0,0,0,0,0,"no","Birmingham"
11352,"F",33,15,58,111,1,0,0,0,0,0,3,"no","Glasgow"
19675,"F",35,9,88,140,0,0,2,1,1,2,1,"no","Glasgow"
19064,"M",43,25,93,212,1,0,2,2,1,2,0,"no","Birmingham"
10291,"F",45,11,80,324,2,1,1,1,0,1,1,"no","London"
19809,"M",35,7,70,181,2,0,0,2,1,1,0,"no","Birmingham"
10870,"M",25,1,75,290,0,0,1,4,0,1,0,"no","Glasgow"
10314,"F",19,9,68,304,0,0,0,0,2,1,2,"no","London"
11238,"M",25,13,48,53,0,2,0,0,2,0,0,"no","Manchester"
13937,"M",33,9,136,126,1,3,2,3,0,0,3,"no","Glasgow"
17623,"F",75,29,108,273,6,0,1,1,1,1,0,"no","London"
13491,"M",39,7,120,55,1,2,3,2,2,1,0,"no","London"
13286,"M",27,9,71,117,1,1,0,2,0,0,2,"no","Birmingham"
13649,"M",19,11,29,203,0,0,0,1,0,0,1,"no","Glasgow"
11784,"F",11,11,15,17,0,0,0,1,0,0,0,"no","London"
11559,"M",13,13,15,169,0,0,0,0,0,0,1,"no","Birmingham"
15025,"F",55,17,121,236,4,1,0,1,1,0,3,"no","Glasgow"
14570,"F",55,5,104,191,2,0,1,3,0,1,2,"no","Birmingham"
10830,"F",17,15,25,114,0,1,1,0,0,0,0,"no","Manchester"
14787,"F",13,9,29,171,0,1,0,0,0,0,1,"no","London"
18319,"F",15,15,15,57,1,0,0,0,0,0,0,"no","London"
13104,"M",43,11,91,62,2,1,2,1,0,0,2,"no","London"
18954,"F",59,13,106,242,3,2,2,1,1,0,1,"no","London"
10527,"F",39,3,89,100,1,3,1,1,0,1,1,"no","London"
14472,"F",39,35,29,79,0,0,0,0,0,1,1,"no","London"
15418,"F",13,11,29,212,0,0,0,0,0,0,2,"no","London"
12274,"M",1,1,15,118,0,0,0,1,0,0,0,"no","Glasgow"
10425,"F",47,11,92,327,2,1,0,2,2,0,1,"no","Birmingham"
12777,"F",33,27,29,158,1,0,0,0,0,0,1,"no","London"
19227,"F",11,11,15,294,0,0,1,0,0,0,0,"no","Bristol"
19347,"M",19,11,29,223,0,0,0,0,0,1,1,"no","London"
14041,"F",51,13,79,77,4,2,1,0,1,0,0,"no","Glasgow"
15848,"F",67,15,121,307,4,2,2,0,2,1,0,"no","Birmingham"
18774,"F",35,17,47,145,0,0,3,0,1,0,0,"no","Birmingham"
14879,"M",37,21,55,182,2,0,1,2,0,0,0,"no","Glasgow"
18827,"F",61,11,102,67,1,1,3,2,0,0,2,"no","Birmingham"
12821,"M",15,11,24,304,1,1,0,0,0,0,0,"no","London"
19291,"F",19,13,25,29,0,0,2,0,0,0,0,"no","Birmingham"
18843,"M",27,1,71,45,0,1,2,1,0,2,0,"no","Birmingham"
19268,"M",37,15,78,19,0,0,0,2,2,0,2,"no","London"
12627,"F",27,19,25,56,1,0,1,0,0,0,0,"no","Birmingham"
18899,"F",9,3,24,106,1,1,0,0,0,0,0,"no","London"
19705,"M",19,19,15,10,0,0,0,0,1,0,0,"no","Birmingham"
16538,"F",15,15,15,85,1,0,0,0,0,0,0,"no","Birmingham"
13507,"F",17,9,27,94,0,0,1,0,1,0,0,"no","sheffield"
17701,"F",21,17,29,104,0,0,0,0,0,0,2,"no","Birmingham"
18706,"F",9,3,28,3,0,1,0,0,0,1,0,"no","Birmingham"
13650,"F",25,9,32,56,1,1,1,0,0,0,0,"no","Bristol"
18552,"F",27,11,73,197,3,0,3,0,1,0,0,"no","London"
19635,"M",99,35,138,93,1,1,6,0,1,3,0,"no","London"
12625,"F",11,11,15,21,0,0,0,0,1,0,0,"no","London"
12872,"F",33,3,107,152,0,1,1,3,2,1,1,"no","London"
12869,"F",27,23,28,97,0,0,1,0,0,1,0,"no","Glasgow"
12665,"F",53,13,135,299,4,0,1,1,1,1,3,"no","Birmingham"
10713,"F",31,23,34,144,0,2,1,0,0,0,0,"no","London"
16957,"F",31,21,46,266,4,0,0,0,0,0,0,"no","Birmingham"
12500,"F",17,1,34,136,0,1,1,0,0,0,1,"no","London"
14909,"F",21,9,48,18,1,1,0,0,1,1,0,"no","sheffield"
11197,"F",33,33,15,167,1,0,0,0,0,0,0,"no","London"
13061,"F",31,31,15,262,0,0,0,1,0,0,0,"no","Manchester"
10512,"F",35,31,26,290,0,1,0,1,0,0,0,"no","London"
16143,"M",15,7,26,145,0,0,1,1,0,0,0,"no","Glasgow"
14263,"F",9,1,26,50,0,1,0,1,0,0,0,"no","Liverpool"
17983,"F",7,7,15,20,1,0,0,0,0,0,0,"no","London"
14530,"F",71,9,125,178,2,1,4,0,0,1,3,"no","London"
10973,"F",11,11,15,298,1,0,0,0,0,0,0,"no","London"
12758,"M",11,11,15,176,0,0,0,0,0,0,1,"no","London"
17798,"M",29,17,50,28,1,0,1,1,0,0,1,"no","Birmingham"
11265,"M",31,11,71,48,3,1,2,1,0,0,0,"no","Glasgow"
11416,"F",75,21,122,259,3,3,0,1,1,1,2,"no","London"
12027,"F",71,11,117,181,4,2,3,1,1,0,0,"no","London"
15513,"M",19,11,24,241,1,1,0,0,0,0,0,"no","Glasgow"
16540,"F",13,13,15,215,1,0,0,0,0,0,0,"no","Birmingham"
17276,"M",63,25,119,330,3,1,2,2,2,1,0,"no","London"
11361,"F",45,5,115,277,1,1,4,0,1,1,2,"no","London"
18137,"M",13,9,27,26,0,0,0,1,1,0,0,"no","London"
16847,"F",17,9,26,151,0,1,0,1,0,0,0,"no","London"
11098,"F",5,5,15,254,0,1,0,0,0,0,0,"no","London"
17515,"F",11,11,15,254,0,1,0,0,0,0,0,"no","London"
15462,"M",75,19,111,338,1,1,4,2,0,1,1,"no","sheffield"
16822,"F",5,5,15,253,0,0,1,0,0,0,0,"no","Birmingham"
11069,"F",43,15,83,300,2,1,1,0,0,1,2,"no","London"
15754,"F",13,13,15,231,1,0,0,0,0,0,0,"no","London"
16311,"F",13,13,15,198,0,1,0,0,0,0,0,"no","London"
18964,"F",15,15,15,57,0,0,0,0,0,1,0,"no","Birmingham"
11884,"F",75,29,90,217,2,1,0,3,0,0,2,"no","sheffield"
12073,"F",27,25,27,151,0,0,0,1,1,0,0,"no","Birmingham"
16165,"F",11,11,15,214,0,0,0,0,0,0,1,"no","London"
14490,"F",65,19,88,284,2,0,3,1,1,0,1,"no","London"
16067,"F",13,13,15,24,0,0,1,0,0,0,0,"no","Glasgow"
15455,"F",19,19,15,8,0,0,0,0,0,0,1,"no","London"
15132,"F",19,13,29,26,1,0,0,0,0,0,1,"no","Liverpool"
16825,"M",19,9,47,222,1,0,2,0,0,0,1,"no","London"
17098,"F",7,7,15,161,0,0,0,0,0,0,1,"no","London"
13387,"F",13,9,28,146,0,0,0,1,0,1,0,"no","London"
17226,"F",35,9,58,54,2,1,0,0,1,0,1,"no","London"
16805,"F",23,17,26,251,0,0,0,2,0,0,0,"no","Birmingham"
10627,"F",7,7,15,217,0,0,0,0,0,0,1,"no","Birmingham"
15029,"F",7,3,23,40,2,0,0,0,0,0,0,"no","Birmingham"
13535,"F",23,13,42,132,1,0,0,0,0,1,1,"no","London"
19508,"F",43,15,71,137,1,0,2,0,0,0,3,"no","London"
18522,"F",13,7,29,9,0,1,0,0,0,0,1,"no","London"
13218,"F",33,11,81,27,1,1,2,0,1,1,1,"no","London"
11090,"F",3,3,15,89,1,0,0,0,0,0,0,"no","London"
11770,"F",37,9,69,269,2,1,1,0,0,1,1,"no","Liverpool"
12979,"F",21,13,27,13,0,0,1,0,1,0,0,"no","London"
11442,"F",7,7,15,134,1,0,0,0,0,0,0,"no","Glasgow"
19008,"F",9,9,15,117,0,0,0,1,0,0,0,"no","sheffield"
13252,"M",21,15,27,274,0,0,1,0,1,0,0,"no","Birmingham"
10197,"F",13,7,29,46,0,0,1,0,0,0,1,"no","London"
10687,"M",55,25,96,82,1,1,2,0,0,2,2,"no","Glasgow"
15944,"M",21,5,55,235,3,0,0,1,0,1,0,"no","London"
12584,"M",23,9,51,160,3,1,0,1,0,0,0,"no","Birmingham"
17638,"M",25,15,59,127,0,2,1,1,0,0,1,"no","London"
10841,"F",29,19,50,197,1,0,0,0,0,1,2,"no","Liverpool"
18037,"F",9,9,15,198,0,0,1,0,0,0,0,"no","London"
19760,"F",11,11,15,33,0,0,0,0,1,0,0,"no","London"
14503,"F",45,11,92,237,3,0,1,1,1,0,2,"no","Birmingham"
12184,"F",23,13,38,291,0,0,1,0,0,2,0,"no","Glasgow"
17398,"F",45,15,101,221,2,2,1,0,2,2,0,"no","London"
19417,"F",13,13,15,272,0,1,0,0,0,0,0,"no","London"
12986,"F",39,31,25,19,0,1,1,0,0,0,0,"no","Manchester"
11877,"F",55,15,87,86,1,1,2,1,3,0,0,"no","Glasgow"
10565,"M",19,9,36,258,0,2,0,0,1,0,0,"no","Liverpool"
18232,"F",15,13,26,211,0,0,1,1,0,0,0,"no","London"
14155,"M",5,5,15,50,0,0,0,0,0,0,1,"no","Glasgow"
19727,"F",49,13,146,275,1,1,1,1,3,2,3,"no","Bristol"
16209,"M",33,11,93,34,3,0,3,0,0,1,1,"no","Bristol"
14599,"F",1,1,15,268,0,0,1,0,0,0,0,"no","London"
10357,"F",41,7,115,96,3,0,2,0,0,1,4,"no","London"
18444,"F",81,13,145,227,2,0,1,1,2,4,2,"no","London"
18368,"F",19,11,27,164,0,0,1,0,1,0,0,"no","London"
17800,"F",11,11,15,279,0,1,0,0,0,0,0,"no","London"
15858,"F",35,1,68,61,1,0,3,0,1,1,0,"no","London"
15354,"F",19,15,29,130,1,0,0,0,0,0,1,"no","London"
13723,"F",25,25,15,28,0,0,1,0,0,0,0,"no","Manchester"
15951,"M",11,5,28,107,0,0,0,0,1,1,0,"no","Glasgow"
19239,"F",11,11,15,20,0,0,0,0,0,1,0,"no","London"
16382,"F",21,15,29,107,0,0,0,1,0,0,1,"no","London"
14015,"M",87,25,126,172,2,1,0,2,2,3,1,"no","London"
16709,"F",17,11,24,75,1,1,0,0,0,0,0,"no","sheffield"
10794,"M",37,15,47,169,0,1,0,1,1,0,1,"no","Birmingham"
19622,"F",15,5,35,29,1,0,0,0,1,1,0,"no","London"
17533,"F",49,21,122,154,0,1,3,0,2,2,2,"no","Birmingham"
19181,"F",21,5,40,77,0,0,0,2,0,0,1,"no","Birmingham"
15633,"F",71,15,115,217,2,0,3,1,1,1,2,"no","sheffield"
14965,"M",19,11,28,184,0,0,1,0,0,1,0,"no","London"
17234,"F",15,15,15,238,1,0,0,0,0,0,0,"no","Glasgow"
16058,"F",9,9,15,124,1,0,0,0,0,0,0,"no","Bristol"
18247,"M",7,7,15,180,0,0,0,1,0,0,0,"no","Bristol"
11297,"F",39,31,25,89,1,0,1,0,0,0,0,"no","London"
